Date,Quarter,Eritrea,Afghanistan,Syria,Iran,Sudan,Albania,Iraq,Turkey,Pakistan,Vietnam,Algeria,Angola,Armenia,Australia,Azerbaijan,Bahrain,Bangladesh,Belarus,Benin,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,British overseas citizens,Bulgaria,Burkina Faso,Burundi,Cameroon,Central African Republic,Chad,Chile,China,Colombia,Congo,Congo (Democratic Republic),Croatia,Cuba,Cyprus,Cyprus (Northern part of),Czechia,Djibouti,Dominican Republic,Ecuador,Egypt,El Salvador,Estonia,Ethiopia,"Gambia, The",Georgia,Ghana,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Honduras,Hong Kong,India,Indonesia,Israel,Ivory Coast,Jamaica,Jordan,Kazakhstan,Kenya,Kuwait,Kyrgyzstan,Latvia,Lebanon,Liberia,Libya,Lithuania,Malawi,Malaysia,Mauritania,Mauritius,Moldova,Mongolia,Morocco,Mozambique,Myanmar (Burma),Nepal,Nicaragua,Niger,Nigeria,North Korea,North Macedonia,Occupied Palestinian Territories,Oman,Other and unknown,Peru,Philippines,Poland,Refugee,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia and Montenegro,Seychelles,Sierra Leone,Singapore,Slovakia,Somalia,South Africa,South Korea,Sri Lanka,St Lucia,St Vincent and the Grenadines,Stateless,Suriname,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkmenistan,Uganda,Ukraine,United Arab Emirates,United States,Uzbekistan,Venezuela,Western Sahara,Yemen,Zambia,Zimbabwe,Mali,Namibia,Barbados,Macau,Maldives,Eswatini,Mexico,Panama,Dominica,Kosovo,St Kitts and Nevis,South Sudan
2007-12-31,2007 Q4,0.6713147410358565,0.3288888888888889,0.22580645161290322,0.21529745042492918,0.32142857142857145,0.10714285714285714,0.2598187311178248,0.06060606060606061,0.12857142857142856,0.16666666666666666,0.09090909090909091,0.631578947368421,0.2,NA,NA,NA,0.18181818181818182,0.4166666666666667,NA,NA,NA,NA,NA,0.3333333333333333,NA,NA,NA,0.5,0.37037037037037035,NA,0.5,NA,0.0475,NA,0.25,0.4074074074074074,NA,0.5,NA,NA,NA,NA,NA,NA,0.125,NA,NA,0.4444444444444444,0.21052631578947367,NA,0.05263157894736842,NA,NA,0.4,NA,NA,NA,NA,0.018691588785046728,NA,NA,0.16666666666666666,0.05172413793103448,NA,NA,0.12903225806451613,0.46875,NA,NA,0.15384615384615385,NA,0.1111111111111111,NA,0.07692307692307693,NA,NA,NA,0.14285714285714285,0.125,0.16666666666666666,NA,0.7941176470588235,NA,NA,NA,0.06060606060606061,0.8055555555555556,NA,0.07936507936507936,NA,NA,NA,NA,NA,0.5714285714285714,NA,0.07142857142857142,0.3,NA,0.2,0.3333333333333333,NA,0.2631578947368421,NA,NA,0.5653409090909091,NA,NA,0.21212121212121213,NA,NA,0.3333333333333333,NA,NA,NA,NA,0.3333333333333333,NA,NA,NA,0.08823529411764706,NA,NA,NA,NA,NA,NA,NA,NA,0.2514450867052023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-31,2008 Q1,0.6596194503171248,0.374749498997996,0.2222222222222222,0.27918781725888325,0.2727272727272727,0.28,0.26649076517150394,0.17777777777777778,0.12234042553191489,0.058823529411764705,0.15217391304347827,0.2727272727272727,NA,NA,NA,NA,0.27,0.5555555555555556,NA,0.3333333333333333,NA,0.3333333333333333,NA,NA,0.3333333333333333,NA,NA,NA,0.20689655172413793,NA,NA,NA,0.07903780068728522,0.2,NA,0.3064516129032258,NA,NA,NA,NA,NA,NA,NA,NA,0.125,NA,NA,0.5,0.21428571428571427,NA,0.05263157894736842,NA,NA,0.3333333333333333,NA,NA,NA,NA,0.035398230088495575,NA,NA,0.07692307692307693,0.05714285714285714,NA,NA,0.20689655172413793,0.30434782608695654,NA,NA,0.09090909090909091,0.5,0.3333333333333333,NA,NA,NA,NA,NA,0.16666666666666666,NA,NA,NA,0.7674418604651163,NA,NA,NA,0.057692307692307696,0.6990291262135923,0.2,0.11764705882352941,NA,NA,NA,NA,NA,0.6923076923076923,NA,0.5,NA,NA,NA,NA,NA,0.23529411764705882,NA,NA,0.592057761732852,NA,NA,0.2268041237113402,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,NA,NA,0.08,0.3333333333333333,NA,NA,NA,NA,NA,0.1111111111111111,0.16666666666666666,0.2864864864864865,0.5,NA,NA,NA,NA,NA,NA,NA,NA,0.23076923076923078,NA,NA
2008-06-30,2008 Q2,0.6268041237113402,0.4747292418772563,0.5,0.25740318906605925,0.3617021276595745,0.25,0.3165266106442577,0.1276595744680851,0.17488789237668162,0.125,0.08620689655172414,0.375,NA,NA,NA,NA,0.3191489361702128,0.8333333333333334,NA,0.8,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,0.18181818181818182,NA,NA,NA,0.13953488372093023,0.3333333333333333,NA,0.34782608695652173,NA,0.5,NA,NA,NA,NA,NA,NA,0.1111111111111111,NA,NA,0.2,0.2777777777777778,0.2,NA,NA,NA,0.35294117647058826,NA,NA,NA,NA,0.03125,NA,NA,0.16666666666666666,0.016666666666666666,NA,NA,0.06818181818181818,0.5833333333333334,NA,NA,NA,NA,0.3,NA,0.0625,NA,NA,NA,NA,0.3333333333333333,NA,NA,0.7592592592592593,NA,NA,NA,0.06896551724137931,0.6727272727272727,NA,0.075,NA,NA,NA,NA,NA,0.7647058823529411,NA,0.23076923076923078,NA,NA,NA,0.5,NA,0.1111111111111111,NA,NA,0.5117845117845118,0.05555555555555555,NA,0.27074235807860264,NA,NA,NA,NA,0.25,NA,NA,NA,NA,0.2,NA,0.19230769230769232,NA,NA,NA,NA,NA,NA,0.7777777777777778,NA,0.164,0.3333333333333333,NA,NA,NA,NA,0.6666666666666666,NA,NA,NA,0.42857142857142855,NA,NA
2008-09-30,2008 Q3,0.6034858387799564,0.3782542113323124,0.05405405405405406,0.2537634408602151,0.23076923076923078,0.22727272727272727,0.2680965147453083,0.20588235294117646,0.1415525114155251,0.07142857142857142,0.10256410256410256,0.4090909090909091,NA,NA,0.5,NA,0.2111111111111111,0.47058823529411764,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0.3333333333333333,NA,0.11312217194570136,NA,0.16666666666666666,0.25757575757575757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23529411764705882,0.23076923076923078,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,0.0821917808219178,NA,NA,0.10526315789473684,0.06521739130434782,NA,NA,NA,0.5142857142857142,NA,NA,0.3,0.2,NA,NA,0.04,0.14285714285714285,NA,NA,0.2,NA,0.14285714285714285,NA,0.64,NA,NA,NA,0.05945945945945946,0.5106382978723404,NA,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,0.14285714285714285,0.2,NA,NA,NA,NA,0.09090909090909091,NA,NA,0.44368600682593856,0.08,0.25,0.2744186046511628,NA,NA,0.5,NA,NA,NA,NA,0.2,NA,NA,NA,0.15789473684210525,NA,NA,NA,0.5,NA,NA,0.3333333333333333,NA,0.18569903948772679,0.5,NA,NA,NA,NA,0.5,NA,NA,NA,0.3333333333333333,NA,NA
2008-12-31,2008 Q4,0.5950704225352113,0.45754716981132076,0.3684210526315789,0.21584158415841584,0.24324324324324326,0.4318181818181818,0.22615803814713897,0.1891891891891892,0.1278538812785388,0.18181818181818182,0.04081632653061224,0.3076923076923077,NA,NA,0.25,NA,0.3064516129032258,0.5555555555555556,NA,0.4,NA,NA,0.5,NA,NA,NA,NA,0.2,0.1,NA,0.3333333333333333,NA,0.16455696202531644,0.5,NA,0.265625,NA,NA,NA,NA,NA,NA,NA,NA,0.2222222222222222,NA,NA,0.23333333333333334,0.19047619047619047,0.05,NA,NA,NA,0.5,NA,NA,NA,NA,0.06557377049180328,NA,0.5,NA,0.10810810810810811,NA,NA,0.125,0.45652173913043476,NA,NA,0.25,0.16666666666666666,0.125,NA,0.058823529411764705,NA,NA,NA,NA,0.2,0.75,NA,0.7777777777777778,NA,NA,NA,0.12396694214876033,0.3076923076923077,NA,0.15384615384615385,NA,NA,NA,NA,NA,NA,NA,0.2222222222222222,0.3333333333333333,NA,NA,NA,NA,0.14285714285714285,NA,NA,0.46963562753036436,0.038461538461538464,NA,0.17372881355932204,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,0.12,0.2,NA,NA,NA,NA,NA,0.16666666666666666,NA,0.3870967741935484,NA,NA,NA,NA,NA,0.3333333333333333,NA,NA,NA,0.21428571428571427,NA,NA
2009-03-31,2009 Q1,0.6043307086614174,0.4943019943019943,0.36363636363636365,0.23636363636363636,0.3333333333333333,0.41379310344827586,0.2717678100263852,0.12903225806451613,0.09359605911330049,0.0967741935483871,0.058823529411764705,NA,0.25,NA,NA,NA,0.2,0.4,NA,0.125,NA,0.6666666666666666,NA,NA,NA,NA,NA,0.5,0.0625,NA,NA,NA,0.14492753623188406,0.25,0.5,0.20588235294117646,NA,NA,NA,NA,NA,NA,NA,NA,0.4117647058823529,NA,NA,0.29411764705882354,0.19047619047619047,NA,0.15384615384615385,NA,NA,0.16666666666666666,NA,NA,NA,NA,0.06666666666666667,NA,NA,0.09090909090909091,0.08888888888888889,NA,NA,0.08333333333333333,0.37142857142857144,NA,NA,0.25,NA,0.2,NA,0.13636363636363635,0.2857142857142857,NA,NA,0.5,0.6,0.5,NA,0.7777777777777778,0.25,NA,NA,0.08333333333333333,NA,NA,0.09433962264150944,NA,NA,NA,NA,NA,0.7,NA,0.07142857142857142,NA,NA,NA,NA,NA,0.5,NA,NA,0.529126213592233,0.08695652173913043,NA,0.15352697095435686,NA,NA,0.25,NA,NA,0.3333333333333333,NA,0.3333333333333333,NA,NA,NA,0.034482758620689655,NA,NA,NA,NA,NA,NA,0.8,NA,0.7403760071620412,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4117647058823529,NA,NA
2009-06-30,2009 Q2,0.48254620123203285,0.46475195822454307,0.4666666666666667,0.24396782841823056,0.29411764705882354,0.2972972972972973,0.2693877551020408,0.16129032258064516,0.10975609756097561,0.08,0.14285714285714285,0.25,NA,NA,NA,NA,0.1320754716981132,0.3,NA,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,0.5,0.4117647058823529,NA,NA,NA,0.14814814814814814,0.3333333333333333,0.2,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,0.56,0.2564102564102564,NA,0.045454545454545456,NA,NA,0.2857142857142857,NA,NA,NA,NA,0.06896551724137931,NA,NA,0.3333333333333333,0.14705882352941177,NA,NA,0.14285714285714285,0.4583333333333333,NA,NA,0.4,NA,0.4117647058823529,NA,0.02857142857142857,NA,NA,NA,NA,NA,0.1,NA,0.6097560975609756,NA,NA,NA,0.05405405405405406,NA,NA,0.12280701754385964,NA,0.25,NA,NA,NA,0.4666666666666667,NA,0.2222222222222222,0.6666666666666666,NA,NA,NA,NA,0.07692307692307693,NA,NA,0.4803921568627451,0.13333333333333333,NA,0.16585365853658537,NA,NA,0.16666666666666666,NA,NA,0.25,NA,NA,NA,NA,NA,0.125,NA,NA,NA,NA,NA,NA,NA,NA,0.2624740124740125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA
2009-09-30,2009 Q3,0.44527363184079605,0.35683297180043383,0.18181818181818182,0.17591125198098256,0.29411764705882354,0.3142857142857143,0.12797619047619047,0.16666666666666666,0.050955414012738856,0.1,0.0784313725490196,0.14285714285714285,NA,NA,0.125,NA,0.06818181818181818,0.6,NA,0.1111111111111111,NA,NA,NA,NA,0.5,NA,NA,NA,0.19047619047619047,NA,NA,NA,0.07782101167315175,NA,NA,0.17391304347826086,NA,0.25,NA,NA,NA,NA,NA,NA,0.08333333333333333,NA,NA,0.3333333333333333,0.16279069767441862,0.05555555555555555,0.10344827586206896,NA,NA,0.2962962962962963,NA,NA,NA,NA,0.037383177570093455,0.5,NA,0.125,0.06,0.5,NA,0.04,0.2972972972972973,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,0.4,0.2,0.2,NA,0.6031746031746031,NA,NA,NA,0.078125,0.2,NA,0.09803921568627451,NA,0.5,NA,NA,NA,0.7619047619047619,NA,0.3,0.3,0.4,0.16666666666666666,NA,NA,0.1111111111111111,NA,NA,0.46984126984126984,0.044444444444444446,NA,0.15601023017902813,NA,NA,0.1,NA,NA,0.1,NA,0.2,0.14285714285714285,NA,0.3333333333333333,0.047619047619047616,0.16666666666666666,NA,NA,0.3333333333333333,NA,NA,0.36363636363636365,0.2727272727272727,0.18753044325377496,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA
2009-12-31,2009 Q4,0.47580645161290325,0.41301775147928993,0.19402985074626866,0.14067278287461774,0.46236559139784944,0.24489795918367346,0.11581920903954802,0.14634146341463414,0.10204081632653061,0.22916666666666666,0.13636363636363635,0.06666666666666667,NA,NA,NA,NA,0.16216216216216217,0.3333333333333333,NA,0.5555555555555556,NA,0.5,NA,0.14285714285714285,NA,NA,NA,0.14285714285714285,0.03225806451612903,NA,NA,NA,0.10963455149501661,0.3333333333333333,0.14285714285714285,0.22727272727272727,NA,0.5,NA,NA,NA,NA,NA,NA,0.05555555555555555,NA,NA,0.21212121212121213,0.10714285714285714,0.11538461538461539,0.05263157894736842,NA,NA,0.2647058823529412,NA,NA,NA,NA,0.058823529411764705,NA,NA,0.375,0.17391304347826086,0.16666666666666666,NA,0.125,0.2,NA,NA,NA,NA,0.16666666666666666,NA,0.027777777777777776,0.2,NA,NA,0.5,0.14285714285714285,0.38461538461538464,NA,0.38235294117647056,NA,NA,NA,0.06486486486486487,0.08695652173913043,NA,0.05555555555555555,NA,NA,NA,NA,NA,0.9166666666666666,NA,0.1,NA,NA,NA,NA,NA,0.2222222222222222,NA,NA,0.40425531914893614,0.06896551724137931,NA,0.14009661835748793,NA,NA,0.23076923076923078,NA,NA,0.15384615384615385,0.3333333333333333,NA,NA,0.1,NA,0.04878048780487805,NA,NA,NA,NA,NA,0.5,0.2222222222222222,NA,0.2464065708418891,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14285714285714285,NA,NA
2010-03-31,2010 Q1,0.551440329218107,0.4114114114114114,0.18421052631578946,0.261986301369863,0.6410256410256411,0.15,0.18779342723004694,0.17073170731707318,0.06140350877192982,0.2972972972972973,0.07017543859649122,0.21428571428571427,NA,NA,0.5,NA,0.15384615384615385,0.16666666666666666,NA,0.2,NA,NA,NA,NA,NA,NA,NA,0.16666666666666666,0.2777777777777778,NA,NA,NA,0.09803921568627451,NA,0.1111111111111111,0.21212121212121213,NA,NA,NA,NA,NA,NA,NA,NA,0.125,NA,NA,0.3684210526315789,0.2537313432835821,NA,0.08571428571428572,NA,NA,0.3076923076923077,NA,NA,NA,NA,0.011494252873563218,NA,NA,0.18181818181818182,0.08333333333333333,NA,NA,0.13333333333333333,0.18181818181818182,NA,NA,0.3333333333333333,NA,0.04,NA,0.08333333333333333,0.14285714285714285,NA,NA,NA,0.1111111111111111,0.5,NA,0.375,NA,NA,NA,0.04093567251461988,NA,NA,0.1590909090909091,NA,NA,NA,NA,NA,0.5666666666666667,NA,0.2608695652173913,NA,0.3333333333333333,NA,NA,NA,0.1724137931034483,NA,NA,0.4897959183673469,0.17391304347826086,NA,0.15151515151515152,NA,NA,0.26666666666666666,NA,NA,0.2,NA,0.5,0.3333333333333333,NA,NA,0.10606060606060606,NA,NA,NA,NA,NA,0.25,NA,0.25,0.25996533795493937,NA,NA,NA,NA,NA,0.3333333333333333,NA,NA,NA,0.6666666666666666,NA,NA
2010-06-30,2010 Q2,0.6212121212121212,0.39792387543252594,0.20512820512820512,0.2504638218923933,0.6015625,0.25,0.18095238095238095,0.1951219512195122,0.08222811671087533,0.1568627450980392,0.08620689655172414,0.3333333333333333,NA,NA,0.8,NA,0.16379310344827586,0.4,NA,0.3333333333333333,NA,0.3333333333333333,NA,0.09090909090909091,NA,NA,NA,NA,0.18181818181818182,NA,NA,NA,0.10033444816053512,0.25,0.42857142857142855,0.2727272727272727,NA,0.3333333333333333,NA,NA,NA,NA,NA,NA,0.05,NA,NA,0.10714285714285714,0.38571428571428573,NA,0.022727272727272728,NA,NA,0.29411764705882354,NA,NA,NA,NA,0.05084745762711865,NA,NA,0.11764705882352941,0.11538461538461539,NA,NA,0.2222222222222222,0.3888888888888889,NA,NA,0.14285714285714285,0.2,0.1875,NA,0.10869565217391304,NA,NA,NA,NA,NA,0.5,NA,0.38961038961038963,0.25,NA,NA,0.06951871657754011,0.0625,NA,0.07407407407407407,NA,NA,NA,NA,NA,0.71875,NA,0.3333333333333333,NA,NA,0.125,NA,NA,0.125,NA,NA,0.4349775784753363,0.0625,NA,0.10909090909090909,NA,NA,0.5,NA,NA,0.14285714285714285,NA,NA,NA,NA,NA,0.12727272727272726,0.5,NA,NA,NA,NA,NA,0.2222222222222222,0.5,0.2787193973634652,NA,NA,NA,NA,NA,NA,0.3333333333333333,NA,NA,NA,NA,NA
2010-09-30,2010 Q3,0.58,0.3114754098360656,0.3,0.33969465648854963,0.5944055944055944,0.24444444444444444,0.14736842105263157,0.20833333333333334,0.09907120743034056,0.21794871794871795,0.10638297872340426,0.375,NA,NA,0.3333333333333333,NA,0.13978494623655913,0.25,NA,0.6666666666666666,NA,0.25,0.4,0.1111111111111111,NA,NA,NA,NA,0.46153846153846156,NA,NA,NA,0.08888888888888889,0.16666666666666666,0.2,0.2608695652173913,NA,NA,NA,NA,NA,NA,NA,NA,0.07407407407407407,NA,NA,0.17857142857142858,0.3,NA,0.04081632653061224,NA,0.5,0.2857142857142857,NA,NA,NA,NA,0.044444444444444446,NA,NA,0.2222222222222222,0.25,0.3333333333333333,NA,0.11764705882352941,0.42105263157894735,0.18181818181818182,NA,0.08333333333333333,NA,0.16666666666666666,NA,0.12,0.125,NA,NA,NA,0.1,0.125,NA,0.3709677419354839,NA,NA,NA,0.08866995073891626,0.11428571428571428,NA,0.15,NA,NA,NA,NA,NA,0.717948717948718,NA,0.2777777777777778,0.5714285714285714,0.5,0.3333333333333333,NA,NA,0.2222222222222222,NA,NA,0.569377990430622,0.06666666666666667,NA,0.14676616915422885,NA,NA,0.3333333333333333,NA,NA,NA,0.6666666666666666,NA,NA,NA,NA,0.33962264150943394,NA,NA,NA,NA,0.3333333333333333,NA,0.2,NA,0.31683168316831684,NA,0.14285714285714285,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA
2010-12-31,2010 Q4,0.6767241379310345,0.2642706131078224,0.19444444444444445,0.3715170278637771,0.7035175879396985,0.18518518518518517,0.15714285714285714,0.21052631578947367,0.1242603550295858,0.2318840579710145,0.10909090909090909,0.3,0.14285714285714285,NA,0.5,NA,0.041237113402061855,0.3333333333333333,NA,0.7272727272727273,NA,NA,NA,0.1111111111111111,NA,NA,NA,0.5,0.24,NA,NA,NA,0.13725490196078433,NA,0.375,0.2962962962962963,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,0.3939393939393939,0.3620689655172414,0.2,NA,NA,NA,0.2,0.5,0.5,NA,NA,0.04878048780487805,NA,NA,NA,0.20967741935483872,0.25,NA,0.05263157894736842,0.42105263157894735,NA,NA,0.07142857142857142,NA,0.15384615384615385,NA,0.16,0.14285714285714285,NA,NA,0.6666666666666666,0.1,0.5,NA,0.34210526315789475,NA,NA,NA,0.09693877551020408,0.14285714285714285,NA,0.23809523809523808,NA,0.5,NA,NA,NA,0.8695652173913043,NA,0.25,0.4,NA,0.2,NA,NA,0.06666666666666667,NA,NA,0.5914634146341463,0.18518518518518517,NA,0.15813953488372093,NA,NA,0.21739130434782608,NA,NA,0.3333333333333333,NA,NA,0.14285714285714285,NA,NA,0.2777777777777778,NA,NA,NA,NA,0.5,NA,0.25,0.3333333333333333,0.31493506493506496,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2222222222222222,NA,NA
2011-03-31,2011 Q1,0.7106382978723405,0.20554272517321015,0.15151515151515152,0.3987138263665595,0.71875,0.2222222222222222,0.17,0.19642857142857142,0.11666666666666667,0.391304347826087,0.08450704225352113,0.2727272727272727,NA,NA,0.3333333333333333,0.4,0.0851063829787234,0.6,NA,0.6666666666666666,0.125,NA,NA,NA,0.25,NA,NA,0.3333333333333333,0.36363636363636365,NA,NA,NA,0.1589958158995816,0.2857142857142857,0.5,0.3181818181818182,NA,NA,NA,NA,NA,NA,NA,0.5,0.21428571428571427,NA,NA,0.3225806451612903,0.36904761904761907,0.21428571428571427,0.0975609756097561,NA,NA,0.5,NA,NA,NA,NA,0.02197802197802198,NA,NA,0.1875,0.30952380952380953,0.6666666666666666,NA,0.35294117647058826,0.38461538461538464,NA,NA,NA,0.2,0.1,NA,0.2571428571428571,0.21428571428571427,NA,0.2222222222222222,NA,0.2,0.29411764705882354,NA,0.32075471698113206,NA,NA,NA,0.12234042553191489,0.08333333333333333,NA,0.17647058823529413,NA,NA,NA,NA,NA,0.8021978021978022,NA,0.3181818181818182,0.375,0.6666666666666666,0.25,0.5,NA,0.23809523809523808,NA,NA,0.5357142857142857,0.07407407407407407,0.3333333333333333,0.18350515463917524,NA,NA,0.16,NA,NA,0.2857142857142857,NA,NA,NA,NA,NA,0.3870967741935484,NA,0.5,NA,0.3333333333333333,0.6666666666666666,NA,0.4444444444444444,0.5,0.3275862068965517,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,NA,NA
2011-06-30,2011 Q2,0.7427184466019418,0.2553191489361702,0.23529411764705882,0.43777777777777777,0.7873563218390804,0.25,0.2894736842105263,0.40476190476190477,0.13033175355450238,0.4482758620689655,0.15789473684210525,0.5,0.2,NA,0.25,0.5333333333333333,0.04950495049504951,0.8888888888888888,NA,NA,0.1111111111111111,NA,NA,NA,NA,NA,NA,NA,0.2727272727272727,NA,0.5,NA,0.19230769230769232,0.2,NA,0.3191489361702128,NA,NA,NA,NA,NA,NA,NA,NA,0.19047619047619047,NA,NA,0.41379310344827586,0.3508771929824561,NA,0.07407407407407407,0.5,NA,0.36363636363636365,NA,NA,NA,NA,0.03409090909090909,NA,0.5,0.0847457627118644,0.2903225806451613,NA,NA,0.2413793103448276,0.3333333333333333,0.6666666666666666,NA,0.14285714285714285,NA,0.20491803278688525,NA,0.15384615384615385,0.15384615384615385,NA,NA,NA,0.5,0.3333333333333333,NA,0.30303030303030304,NA,NA,NA,0.12883435582822086,0.375,NA,0.18604651162790697,NA,NA,NA,NA,NA,0.896551724137931,NA,0.25,0.5,NA,0.1875,NA,NA,0.3333333333333333,NA,NA,0.6115702479338843,0.07142857142857142,NA,0.22195121951219512,NA,NA,0.391304347826087,NA,NA,NA,NA,NA,0.6666666666666666,0.1,NA,0.4264705882352941,NA,NA,NA,0.3333333333333333,NA,NA,0.125,NA,0.25161290322580643,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA
2011-09-30,2011 Q3,0.7782258064516129,0.343042071197411,0.38028169014084506,0.4781783681214421,0.7636363636363637,0.4230769230769231,0.2222222222222222,0.3,0.1237721021611002,0.3023255813953488,0.14545454545454545,0.5714285714285714,NA,NA,NA,0.6,0.10655737704918032,0.75,NA,0.8888888888888888,NA,NA,NA,NA,NA,NA,NA,NA,0.4666666666666667,NA,0.3333333333333333,NA,0.26627218934911245,NA,0.6,0.34615384615384615,NA,NA,NA,NA,NA,NA,NA,NA,0.3181818181818182,NA,NA,0.3888888888888889,0.32558139534883723,0.3333333333333333,0.1875,NA,NA,0.18181818181818182,NA,NA,NA,NA,0.04285714285714286,NA,NA,0.3684210526315789,0.25,NA,0.3333333333333333,0.2,0.5294117647058824,NA,NA,0.14285714285714285,NA,0.16521739130434782,NA,0.1935483870967742,0.13333333333333333,NA,NA,NA,0.2222222222222222,0.5384615384615384,NA,0.8275862068965517,NA,NA,NA,0.14838709677419354,0.1111111111111111,NA,0.16216216216216217,NA,0.5,NA,NA,NA,0.9230769230769231,NA,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.36363636363636365,NA,NA,0.3125,NA,NA,0.864516129032258,0.13333333333333333,NA,0.22128851540616246,NA,NA,0.38235294117647056,NA,NA,0.2,NA,NA,NA,0.14285714285714285,NA,0.391304347826087,NA,NA,NA,0.4,NA,NA,0.5,0.5,0.29523809523809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-31,2011 Q4,0.7486033519553073,0.3720136518771331,0.4957983193277311,0.5032051282051282,0.7033898305084746,0.3116883116883117,0.31645569620253167,0.10714285714285714,0.14068441064638784,0.2619047619047619,0.12195121951219512,0.375,NA,NA,0.5,0.6666666666666666,0.10344827586206896,0.4,NA,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,NA,NA,NA,0.3237410071942446,0.5,0.6666666666666666,0.45161290322580644,NA,NA,NA,NA,NA,NA,NA,0.5,0.3125,NA,NA,0.4074074074074074,0.2826086956521739,NA,0.125,0.5,NA,0.3076923076923077,NA,NA,NA,NA,0.0851063829787234,NA,NA,0.1875,0.3448275862068966,NA,NA,0.5,0.5625,NA,NA,NA,NA,0.14864864864864866,NA,0.1,0.375,NA,NA,0.6666666666666666,0.25,0.21428571428571427,NA,0.7735849056603774,NA,NA,NA,0.1271186440677966,NA,NA,0.17391304347826086,NA,NA,NA,NA,NA,0.9111111111111111,NA,0.25,0.4444444444444444,NA,0.25,NA,NA,0.1111111111111111,NA,NA,0.8029197080291971,0.07692307692307693,NA,0.18181818181818182,NA,NA,0.5454545454545454,NA,NA,0.3,NA,NA,0.3333333333333333,NA,NA,0.49019607843137253,0.14285714285714285,NA,NA,NA,NA,NA,0.3333333333333333,0.3333333333333333,0.21359223300970873,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7142857142857143,NA,NA
2012-03-31,2012 Q1,0.75,0.34,0.5308641975308642,0.4766355140186916,0.6993865030674846,0.4387755102040816,0.3181818181818182,0.2926829268292683,0.13562091503267973,0.13513513513513514,0.08,0.42857142857142855,NA,NA,0.5,0.6,0.08,0.6666666666666666,NA,0.3333333333333333,NA,0.5,NA,NA,0.5,NA,NA,NA,0.3333333333333333,NA,NA,NA,0.23529411764705882,NA,0.25,0.4716981132075472,NA,0.5,NA,NA,NA,NA,NA,NA,0.27941176470588236,NA,NA,0.36363636363636365,0.3333333333333333,0.16666666666666666,0.13953488372093023,NA,NA,0.2631578947368421,0.3333333333333333,NA,NA,NA,0.046511627906976744,NA,NA,0.4666666666666667,0.08823529411764706,NA,NA,0.13636363636363635,0.42857142857142855,NA,NA,NA,NA,0.17857142857142858,NA,0.25,0.36363636363636365,NA,0.2,NA,NA,0.375,NA,0.7560975609756098,0.1,NA,NA,0.12738853503184713,0.25,NA,0.21621621621621623,NA,NA,NA,NA,NA,0.875,NA,0.21052631578947367,0.2,0.5,0.14285714285714285,NA,NA,0.15384615384615385,NA,NA,0.76,0.2857142857142857,NA,0.24581005586592178,NA,NA,0.45454545454545453,NA,NA,NA,NA,0.3333333333333333,0.25,NA,NA,0.47761194029850745,0.3,NA,0.5,0.75,NA,NA,0.5454545454545454,0.6666666666666666,0.40540540540540543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
